,name,product_id,product_idx
1253,Goodly Goodly Pizza Margherita Glutenfri 290.00 g,26520,1674
1254,Rawsome Upasteurisert Rå Jordbæryoghurt  200.00 g,31219,2515
1255, Chorizo Spicy Spania 225.00 g,2125,205
1256,Q-meieriene Q-sjokolademelk  0.50 l,3694,284
1257,Toro Mac'n'Cheese  385.00 g,28668,2063
1258,Ybarra Alioli  225.00 ml,29172,2141
1259,"Superbra Tomatsaus Oliven, soltørket tomat og oregano 350.00 g",2143,210
1260,Grandiosa Grandiosa Take Away Meat Supreme  540.00 g,18757,1111
1261,"Spis Porsjonspose Panering, glutenfri  75.00 g",33238,2967
1262,French's Classic Yellow Mustard  397.00 g,28795,2089
1263,Kanteføl Potetchips Med Tyttebær og Rømme  150.00 g,31611,2631
1264,Nordfjord Blodpølse Snabb  500.00 g,18241,1078
1265,La Piersante Fersk Trottolepasta Håndlaget 300.00 g,31246,2531
1266,MasalaMagic Butter Chicken  200.00 g,26524,1675
1267,Det Gamle Røgeri Tørrsaltet bacon I Stk 250.00 g,31440,2585
1268,Naturli Aioli Dressing Vegansk  180.00 g,32981,2927
1269,East Coast Argentinske Kongereker Rå 450.00 g,29731,2251
1270,Den Stolte Hane Kylling Lårfilet Stekt & Spiseklar Butter Chicken  200.00 g,32579,2842
1271,Kolonihagen Tagliatelle økologisk 250.00 g,32079,2721
1272,Pers Kjøkken Rødvin Spekepølse  260.00 g,32266,2756
1273,Helios Pizzakrydder Økologisk 25.00 g,29682,2239
1274,Bjerke Spekemat Helgeroa Salami Hel 380.00 g,29163,2139
1275,Bjerke Spekemat Bjerke Dressing  450.00 g,29153,2133
1276," Panna Cotta Ekte Italiensk, 2 porsjoner 220.00 g",28101,1955
1277,Naturli Sriracha Mayo Dressing Vegansk  180.00 g,32980,2926
1278, Karbonader Halal 480.00 g,27648,1849
1279,Toro Peppermix  65.00 g,14395,913
1280,Fjordland LIBERTÉ Jordbær & Sitron  160.00 g,32556,2837
1281,Go Vegan Go'vegan Skivet  200.00 g,26916,1720
1282,Q-meieriene BioQ Blåbær & Bringebær  1.00 l,21658,1245
1283,Goodly Nudler i Kopp  M/biffsmak Glutenfri 50.00 g,31981,2713
1284,"Fjordland Yoplait Double 0% Jordbær, 4X125gr 500.00 g",28655,2061
1285,Helios Ramsløk Økologisk 6.00 g,29680,2237
1286, Tunfisk i Vann Naturell Easy Open 2.00 stk,31679,2661
1287,Santa Maria Glass Noodles  100.00 g,28489,2044
1288, Tapas Party  150.00 g,26509,1670
1289, Manstad Wienerpølser 10 Stk 600.00 g,32278,2759
1290,Toro Kålstuing  450.00 g,10724,757
1291,Strøm-Larsen Røkt Svinenakke Tynnskåret 400.00 g,33180,2951
1292,Beyond Meat Beyond Sausage Bratwurst  2.00 stk,30766,2402
1293,Toro Estragon  20.00 g,6214,432
1294,Kroken Frukt & Bær Økologisk Bringebærsaft  700.00 ml,31516,2604
1295,"Iceland Lettrøkt Hysefilet 4 stk, Benfri 460.00 g",31602,2627
1296,Freia Appelsingele  125.00 g,7180,493
1297,Jentene På Tunet Turglede Sjokolade Med Lakris  65.00 g,31417,2582
1298,Tine Spesial Stølstype Ekte Geitost  500.00 g,26167,1617
1299,Alpro Go On Blåbær  150.00 g,27615,1835
1300,"Åkeberg & Skoglunn Kjøttdeig Fryst, Halal 500.00 g",28998,2103
1301,Mjälloms Tynnknekke Rug  120.00 g,28511,2050
1302,East Coast Vårruller Med Scampi Glutenfri forstekt 10.00 stk,31705,2674
1303,Gaea Kalamataoliven Tapenade  100.00 g,30876,2419
1304,Bjerke Spekemat Villmarksbacon  120.00 g,29147,2128
1305,Blue Dragon Sriracha  435.00 ml,30485,2358
1306,Gilde Stjernebacon  120.00 g,36515,2997
1307,Freia Daim Hard Topping  280.00 g,25897,1577
1308,Ridderheims Pestooliven  160.00 g,31083,2475
1309, Paradiso Kapers Non Pareilles 100.00 g,30872,2417
1310,"Helios Olivenolje Spansk Extra Virgin Økologisk, kaldpresset 0.50 l",20272,1184
1311,REMA 1000 Bønnespirer  425.00 g,16332,984
1312,Dr. Oetker Tradizionale Pancetta Delicata  375.00 g,23868,1360
1313,Go Tan Ketjap Manis  270.00 ml,32031,2716
1314,Maldon Maldon Salt Røkt  125.00 g,22216,1262
1315,S&W Bønner Røde Kidney  432.00 g,9851,706
1316,Dream Mandelfløte  200.00 ml,30516,2374
1317,Kanda Grov Toast Med Kylling & Ramsløk 2.00 stk,31039,2447
1318,Hovelsrud Gård Økologisk Kyllinglår Fersk 400.00 g,32834,2887
1319,Tine Chevre Ramsløk Haukeli  120.00 g,21574,1233
1320,Synnøve Gresk Vanilje Yoghurt  750.00 g,32738,2859
1321, Ekstra Store Frosne Reker Str 50/70 5.00 kg,19303,1133
1322,Rørosmeieriet Økologisk Blåbær Yoghurt  470.00 g,32435,2792
1323,Synnøve Synnøve Gresk Yoghurt Med Bringebær Uten Tilsatt Sukker 150.00 g,32739,2860
1324,Tine Balsfjord  300.00 g,12292,830
1325,Gran Luchito Gran Luchito Tomatillo Salsa  300.00 g,32464,2809
1326,Strøm-Larsen Pigwings Marinert Sous Vide  600.00 g,33184,2954
1327,Oleaurum Oleaurum Olivenolje  0.50 l,25113,1494
1328,Maggi Maggi Suppebuljong Glass  126.00 g,32970,2923
1329,Fjordland Kos Jordbærsaus  250.00 g,25630,1558
1330,Strøm-Larsen Spekeskinke i Skiver  150.00 g,32580,2843
1331,REMA 1000 Tunfisk i Gele  185.00 g,24360,1421
1332,Tine Piano Bringebærgelé  1.00 l,23476,1334
1333,Superbra Ketsjup  300.00 g,2131,206
1334,Iceland No Bull Burger 2 stk 226.00 g,31845,2696
1335,Tine Piano Karamellpudding  1.00 l,84,16
1336,Freia Blåbærgelé  125.00 g,25711,1566
1337,Kanda Hvitløksdressing  300.00 g,31040,2448
1338, Menkomel Hvit Topping  250.00 g,21796,1251
1339,Strøm-Larsen Entrecote Av Lam Med Hvit Geitost  350.00 g,30755,2397
1340,Fjordland LIBERTÉ Salt Karamell  160.00 g,32554,2835
1341,FlowFood Plantebasert kjøttdeig  400.00 g,32481,2812
1342, Green Giant Kids 2 x 160 gr 320.00 g,31195,2507
1343,Prima Medisterkaker Vår Laveste Pris 800.00 g,27942,1917
1344,Stølsvidda Sprengt Fjellgris Pulled Pork 380.00 g,31406,2579
1345,Toro Hvitløksalt  150.00 g,6130,415
1346, Saint Agur Creme  150.00 g,18649,1104
1347,Freia Sitrongele Uten Sukker  14.00 g,29257,2164
1348,Tine Ekte Geitost Skivet  130.00 g,26098,1607
1349,Wasa Sandwich Cheese & Paprika  40.00 g,27484,1806
1350, Radicchio Rosso Italia 1.00 stk,26247,1630
1351,REMA 1000 Grillfilet av Svin Hvitløksmarinert  800.00 g,25703,1563
1352, Dim Sum Reker Shomai  20.00 stk,30395,2345
1353,Diplom-Is Lykken Karamellpudding  0.80 l,26703,1694
1354,Fria Grovbrød med Surdeig Glutenfri 500.00 g,28540,2054
1355,Strøm-Larsen Rå Baby back Ribs  800.00 g,33421,2979
1356,Safteriet Økologisk Hylleblomstdrikk  0.25 l,31232,2521
1357,Go Tan Chilipaste Sambal Oelek  100.00 g,27232,1779
1358,Helios Valnøtter Økologisk 150.00 g,29585,2208
1359,MasalaMagic Nirus Mango & Lime Chutney  250.00 g,24061,1397
1360,Kanda Original Hamburger 4 Stk 520.00 g,31032,2441
1361,Strøm-Larsen Økologisk Provenceskinke Skivet  150.00 g,23697,1356
1362,Kikkoman Kikkoman Sushi & Sashimisaus  250.00 ml,18778,1113
1363,Tine Edamer Vellagret  850.00 g,23914,1369
1364,Go Tan Chilisaus Mindre Sukker  475.00 ml,27221,1773
1365,Hatting French Hot Dog 3pk  180.00 g,33221,2965
1366,Nordfjord Falukorv Snabb  400.00 g,26170,1618
1367,REMA 1000 Cæsardressing  232.00 g,32889,2906
1368,Brødr Ringstad Sjefspølsa  3.00 stk,31893,2703
1369, Paradiso Ajvar  350.00 g,30871,2416
1370,Mathias AS Klippfisk Loin Uten Skinn og Bein Utvannet 400.00 g,31913,2709
1371,Wasa Sandwich Sourcream & Onion  33.00 g,29591,2211
1372,Dyre Gård Økologisk Eplemost Av Discovery epler 250.00 ml,31494,2596
1373,Blue Dragon Oyster Sauce 150ml  150.00 ml,30486,2359
1374,Ridderheims Greske oliven Provencale  150.00 g,31088,2480
1375,Synnøve Synnøve Kjøleskaps Grøt Eple Kanel & Pekan 300.00 g,32742,2862
1376,Strøm-Larsen Fersk Rå Porchetta  1.00 kg,33177,2949
1377,Fjordland LIBERTÉ Magdalena Mango  160.00 g,32555,2836
1378,Empress Strawberry Hibiscus Kombucha  275.00 ml,33157,2946
1379,Prima Julepølse Kokt Laveste Pris 400.00 g,27944,1918
1380,Tine TINE Cheesepop Gouda  65.00 g,26858,1710
1381, Fersk Rød løk i Bunt  500.00 g,34490,2992
1382,Kroken Frukt & Bær Håndlaget Plommesyltetøy Økologisk 300.00 g,31521,2607
1383,Beyond Meat Minced kjøttdeigerstatning  300.00 g,33332,2972
1384,Synnøve Synnøve Gresk Yoghurt Med Mango & Pasjon Uten Tilsatt Sukker 150.00 g,32740,2861
1385,Helios Pasta Fusilli Økologisk Glutenfri 300.00 g,30249,2321
1386,Tonitto Sorbetto Limone Lime 0.50 l,22354,1270
1387,Odelia Rapsolje Baking 450.00 ml,29070,2118
1388,"Gastro Kitchen Lasagne Fiks ferdig, 2 Porsjoner 800.00 g",26729,1697
1389,Barilla Pasta Fusilli Økologisk  500.00 g,27491,1813
1390,Fjordland LIBERTÉ Salt Karamell  400.00 g,31807,2687
1391,Strøm-Larsen Hellstrøms Ytrefilet av Angus Til ca. 4 Personer 800.00 g,26072,1598
1392,Sevan Hummus Black Bean  150.00 g,32768,2870
1393,Maggi Maggi Klar Oksekraft  500.00 ml,33255,2969
1394, Frosne Multer  300.00 g,16717,1008
1395,Caj P Marinade til Kylling  65.00 ml,20593,1200
1396,Old El Paso Guacamole Salsa  320.00 g,29130,2122
1397,Toro Glutenfri Blomkålsuppe  52.00 g,10760,764
1398,East Coast Kokte Reker Vannamei Str 31/40 400.00 g,30385,2342
1399,Toro Raspeballer  206.00 g,17299,1038
1400,Stølsvidda Saltet og Røkt Knoke av Fjellgris  1.00 kg,31524,2610
1401," Fersk Kjørvel i Pose, Etiopia 20.00 g",17764,1060
1402,Martin Pouret Eplecidereddik  250.00 ml,24819,1458
1403,Goodly Goodly Ertepasta Penne Økologisk Glutenfri 250.00 g,26756,1699
1404,Prima Seifilet  400.00 g,33874,2987
1405,REMA 1000 Fransk Rød En Verden av Oster 220.00 g,30304,2336
1406,Ocean Choice Canadisk Hummer  300.00 g,30131,2312
1407,"Nøtteliten Økologiske Hasselnøtter Rå, Usaltet 130.00 g",29744,2260
1408,Ek Gårdskjøkken Karamellpudding  2.00 stk,29007,2109
1409,Tipiak Bulgur Hvete  500.00 g,8852,640
1410,Kroken Frukt & Bær Håndlaget Bringebærsyltetøy Økologisk 300.00 g,31522,2608
1411,Iceland No Bull Veganboller 16 stk 192.00 g,31844,2695
1412,Villa Paradiso Pizza Kit - Margherita 2 stk  1.00 stk,33370,2978
1413,Synnøve Synnøve Gårdsost Skivet  150.00 g,32734,2858
1414,Holli Mølle Økologisk Havre Sammalt Steinmalt 1.00 kg,31502,2600
1415,Totensalsa Ælminnelig Mild 165.00 g,29232,2159
1416,Sevan Falafel Fersk Sweet Potato & Chipotle  200.00 g,32767,2869
1417,Knorr Minestronesuppe  570.00 ml,25613,1550
1418,Ryvita Ryvita Rug Knekkebrød 250.00 g,29218,2153
1419, Purreløkspirer Norge 50.00 g,26466,1662
1420,Møllerens Pizzabunn Glutenfri 0.30 kg,26684,1691
1421,Nøtteliten Quinoamix  500.00 g,29767,2279
1422,Blue Dragon Red Curry Paste  50.00 g,29332,2174
1423,Hyllest Økologisk Hylleblomstsaft Drikkeklar 0.75 l,31432,2584
1424,Idun Eddik 7% Brun 0.60 l,1002,151
1425,Iceland Vårruller med Grønnsaker 85 stk 1.70 kg,31645,2646
1426, Ekeblad Rød Norge 1.00 stk,26242,1626
1427,Synnøve Gresk Yoghurt Med Honning  350.00 g,31388,2575
1428,Sproud Vegansk Drikk Usøtet  1.00 l,29220,2154
1429,MasalaMagic Nirus Tikka Masala Paste  200.00 g,24066,1401
1430,Lofoten Fiskegrateng Klassisk  500.00 g,34290,2991
1431,MasalaMagic Nirus Korma Paste  200.00 g,24067,1402
1432,Semper Fiberbaguetter Glutenfri 300.00 g,16987,1021
1433,Stølsvidda Kamkoteletter Av Fjellgris  500.00 g,31525,2611
1434,Safteriet Økologisk Rabarbradrikk  0.25 l,31231,2520
1435,Odelia Rapsolje Naturell  0.45 l,31842,2694
1436,Bjerke Spekemat Sennepssaus  200.00 g,29150,2130
1437,Ridderheims Cabanossi Spekepølse  50.00 g,31090,2481
1438,Holli Mølle Økologisk Havre Steelcut  1.00 kg,31503,2601
1439,Santa Maria Soy & Sweet Chili Wok  150.00 g,25020,1488
1440,Likemeat Crispy Nuggets  180.00 g,31148,2494
1441,Gilde Tronfjell Velhengt Spekeskinke I Skiver Norgesmester 2020 80.00 g,31461,2589
1442,Mills Flott Matfett  500.00 g,17869,1062
1443,Ken's Creamy Caesar Dressing  267.00 g,28799,2090
1444,Santa Maria Pizza Topping  280.00 g,20869,1206
1445,Strøm-Larsen Hel Svinenakke Rå 2.20 kg,33365,2977
1446,Tine TINEKremfløte 37% Langtidsholdbar 3.00 dl,32131,2740
1447,Prior Kyllinglever  500.00 g,24071,1403
1448,Helios Mandler Økologisk 150.00 g,29586,2209
1449,Safteriet Økologisk Ripsdrikk  250.00 ml,31581,2622
1450,Telemarksrøra Fin Vaffelrøre i Beger  1.00 l,31544,2619
1451,Nice& Go'knekke Fiber  250.00 g,30490,2363
1452,Il Torrione Emilio Aceto Balsamicoeddik  250.00 ml,29208,2147
1453,Ek Gårdskjøkken Crème Brûlée  110.00 g,29004,2107
1454,Peppes Pizza Peppes Original Pizzasaus  60.00 g,31193,2506
1455,Bjerke Spekemat Havna Fiskesuppe Base 1.00 kg,29148,2129
1456,Monini Olivenolje Hvit Trøffel 250.00 ml,29330,2173
1457,Toro Buljonggele Lys  0.50 l,10673,744
1458,Mjälloms Tynnknekke Havre  120.00 g,28512,2051
1459,Grilstad Kompis Spekesnacks Cabanossy  55.00 g,31343,2567
1460,Fjordland Pasta & Skinkesalat Box  200.00 g,32551,2832
1461,Ella's Kitchen Frukt Yoghurt Jordbær Fra 6 mnd 90.00 g,31730,2680
1462,Gaea Region Sparta Extra Virgin Olive Oil  500.00 ml,29325,2170
1463, Dampet Bao Bolle Fylt Med Svinkjøtt 150.00 g,33248,2968
1464,Wasa Knekkebrød Eko Krispig Råg Økologisk 180.00 g,23333,1324
1465,Heinz Hakkede Tomater Urter  390.00 g,30878,2421
1466,Berit Nordstrand Mylk Blåbær  1.00 l,32785,2876
1467,Likemeat Smoked Sausage Plantebasert 200.00 g,31149,2495
1468,Strøm-Larsen Svinenakke Fylt Med Tranebær og Chevre Marinert Med Lakris og Chili 500.00 g,30759,2400
1469,Toro Chili Con Carne Bowl  150.00 g,31321,2561
1470,Eimealt Mak Kimchi  390.00 ml,31068,2469
1471,Bjerke Spekemat Grillet Svinekam i Skiver  80.00 g,32947,2921
1472,Peppes Pizza Peppes Brooklyn Steak  560.00 g,32745,2864
1473,Ridderheims Joddlarkorv Spekepølse  50.00 g,31093,2483
1474,Helios Quinoa Hvit Økologisk 350.00 g,9770,702
1475,Nøtteliten Blansjerte Hasselnøtter Usaltet 190.00 g,29772,2284
1476,Helios Sort Pepper Hel Økologisk 70.00 g,29679,2236
1477,Maggi Maggi Klar Kyllingkraft 500ml  500.00 ml,33260,2970
1478,Kanda Frosne Hamburgere Halal 4 Stk 520.00 g,31033,2442
1479,Toro Bearnaise Kjølt  300.00 g,28665,2062
1480,King Oscar Gaffelbiter i Dill  50.00 g,21769,1248
1481,MasalaMagic Nirus Basmati Ris  500.00 g,24009,1383
1482,Truls Skalldyrkasse Til 4 Pers 1.00 stk,32351,2773
1483, Ferdigkokt Ertestuing  500.00 g,30778,2407
1484,Saitaku Sushi Soyasaus  150.00 ml,9917,722
1485," Fersk Sitronmelisse i Pose, Etiopia 20.00 g",17758,1058
1486,Egge Gård Egge Gård Liereplemost Bag in Box 3.00 l,32379,2777
1487,Ridderheims Greske Oliven Fylt Med Ost  150.00 g,31087,2479
1488,Goodly Nudler i Kopp M/kylling Glutenfri 50.00 g,31982,2714
1489, Kylling Wrap Fajitas  4.00 stk,32909,2911
1490,Gaea Fresh Extra Virgin Olivenolje  250.00 ml,30487,2360
1491,Naturli Bearnaise Mayo Dressing Vegansk  180.00 g,32979,2925
1492,Helios Tahin Mørk Uten Salt Økologisk 250.00 g,20287,1185
1493,Synnøve Synnøve Kjøleskapsgrøt Med Blåbær & Vanilje 300.00 g,32743,2863
1494,Fria Hamburgerbrød Glutenfri 280.00 g,28536,2052
1495,Heinz HP Sauce Original 255.00 ml,1172,169
1496,Helios Hasselnøtter Økologisk 150.00 g,2209,217
1497,"Nøtteliten Økologisk Nøttemiks Rå, Usaltet 150.00 g",29750,2265
1498,Den Lille Nøttefabrikken Aprikos Tørket  190.00 g,12937,843
1499,Domstein Fersk Langefilet Uten Skinn 400.00 g,30656,2382
1500,Gilde Salami Santalona I Skiver 130.00 g,32538,2823
1501,Toro Hvitløkpepper Hel 82.00 g,6235,436
1502,Nordfjord Kjøttfarse Snabb Frys  500.00 g,26014,1595
1503,Synnøve Kryddersmør Ramsløk & Sitron  90.00 g,32962,2922
1504,"BurgerKompaniet Mini Brisket, Venteburger 4 stk 320.00 g",27428,1798
1505,Goodly Fiberbaguette Glutenfri 3x75g 225.00 g,32099,2726
1506,Tine Snøfrisk Pepper & Hvitløk  125.00 g,32135,2743
1507,Old El Paso Old El Paso BBQ Nachips  185.00 g,33102,2932
1508,Caj P Allround Marinade  65.00 ml,20596,1201
1509,Stanges Gårdsprodukter Kremet Soppsaus  250.00 ml,32756,2868
1510,MasalaMagic Nirus Papadam Orginal  125.00 g,24012,1386
1511,Gaea Region Sitia Extra Virgin Olive Oil  500.00 ml,28181,1983
1512,Barilla Pasta Lasagneplater Glutenfri  250.00 g,29593,2213
1513,Goodly Soyadrikk m/vanilje  1.00 l,33091,2931
1514,Tine Go'morgen Tropisk Med Granola Uten Tilsatt Sukker 190.00 g,32866,2895
1515,Ryvita Ryvita Multigrain Knekkebrød 250.00 g,7744,519
1516, Vegetar Vårruller Fylt  Med Tofu Halvstekte 250.00 g,31684,2666
1517,Gilde XL Grillpølser  3.00 stk,32545,2829
1518,Maggi Fond Cups Kylling 4 stk 96.00 g,27319,1790
1519,Prima Rødbeter  0.53 kg,8780,628
1520,Freia Vaniljesaus Til Koking 19.00 g,7234,494
1521,Stanges Gårdsprodukter Urtesaus  250.00 ml,30583,2378
1522, Fersk Calzone Med Skinke  1.00 stk,32912,2912
1523,Knorr Pepper Ferdigsaus  300.00 ml,25406,1533
1524, El Yucateco Jalapeno Saus  150.00 mm,28158,1974
1525, Diamante artisjokkhjerter  390.00 g,29343,2179
1526,Sevan Kikerter på Glass  560.00 g,29552,2199
1527,Synnøve Synnøve Gårdsost  450.00 g,32733,2857
1528,Fria Rundstykker med Valmuefrø Glutenfri 280.00 g,29450,2180
1529,Brødr Ringstad Julepølse  400.00 g,32144,2745
1530, Kumquat Spania 100.00 g,19675,1163
1531,MasalaMagic Kardemommekapsler  40.00 g,29033,2115
1532,Jentene På Tunet Lakrisbar Med Salt Lakris  38.00 g,31607,2629
1533,Holli Mølle Økologisk Perlespelt  500.00 g,31260,2541
1534,Peppes Pizza Peppes Rømme & Sweet Chili  125.00 g,25171,1503
1535,Brisk Glutenfri Fiberbrød  600.00 g,26177,1619
1536,Old El Paso Mexicana Blue Corn Chips  150.00 g,33827,2986
1537,Nordfjord Lammekoteletter Krydret  900.00 g,12436,839
1538,"Toro Buljongpulver Lys Gir 7,5 l ferdig buljong 7.50 l",10667,742
1539,MasalaMagic Mangopuré  850.00 g,24065,1400
1540,Kroken Frukt & Bær Håndlaget  Appelsinmarmelade Økologisk 300.00 g,31520,2606
1541,MasalaMagic Chilipulver  55.00 g,29028,2114
1542,Toro Fri Bali Gryte Glutenfri 70.00 g,27965,1923
1543,Fiskeriet Frosne Kamskjell  360.00 g,4423,317
1544,Fria Loff Glutenfri 500.00 g,28539,2053
1545,Den Gode Baker Speltkjeks  150.00 g,31575,2621
1546, Taco Wrap Med Storfekjøtt  4.00 stk,32908,2910
1547,Big One Giants Ham'n Beef  825.00 g,32704,2853
1548,Ridderheims Red Devil Spekepølse  50.00 g,31092,2482
1549,Snatts Cheese Palitos  56.00 g,32057,2720
1550,Gilde Lutefiskbacon  250.00 g,30406,2349
1551,Ridderheims Chili Con Queso  200.00 g,31076,2471
1552,Ytterøy Kylling Fryste Rå Kyllinglår Storforpakning 5.00 kg,31319,2559
1553,Safteriet Økologisk Blåbærdrikk  0.25 l,31233,2522
1554,Blue Dragon Panko Breadcrumbs  120.00 g,29321,2168
1555,Eriks Eriks Peppersaus  230.00 ml,9884,714
1556,Kanda Vegan Hamburgerdressing  300.00 ml,32386,2782
1557,Kanda Vegan Hamburger  2.00 stk,32385,2781
1558,Strøm-Larsen Reinsdyr Indrefilet Hel  1.00 kg,18439,1095
1559,Rawsome Rå Melk Mildt Syrnet 3.9% Naturell 1.00 l,31212,2510
1560, Prima Donna Maturo  220.00 g,18658,1105
1561,Semper Pizzabunn Glutenfri  300.00 g,21472,1228
1562,Tylle Økologisk Havredrikk med Kalsium  1.00 l,30070,2299
1563,Iceland Spicy Pepperoni Takeaway Pizza  645.00 g,31641,2645
1564,Knorr Bearnaise Ferdigsaus  300.00 ml,30379,2341
1565,Nordfjord Lammelår Krydret Skivet  900.00 g,25701,1562
1566, Crispisalat Norge 400.00 g,19054,1126
1567,REMA 1000 Bønnesalat  250.00 g,32890,2907
1568,Døgnvill Tørrsaltet Bacon  100.00 g,33354,2974
1569,Nøtteliten Økologisk Bulgur  300.00 g,29760,2274
1570,Nord Brenneri Hele Kaffebønner Filter Økologisk 250.00 g,32849,2893
1571, Fersk Hvit Asparges 4-6 stk Tyskland 400.00 g,27642,1843
1572,Goodly Mørke Rundstykker M/frø Glutenfri 4x65g 260.00 g,32829,2883
1573,Empress Rose Juniper Kombucha  275.00 ml,33158,2947
1574,Fjordland Liberte Skogsblåbær  400.00 g,32568,2838
1575,Brisk Loff Glutenfri 500.00 g,23904,1368
1576,Knorr Blomkål- og Brokkolisuppe  52.00 g,7333,501
1577,Old El Paso Old El Paso Cheese & Red Pepper Dip  320.00 g,31812,2690
1578,Naturli Joe Kurt Vegansk Yoghurt Naturell 1.00 l,32490,2815
1579,Kanda Vegan Remulade  300.00 ml,32388,2783
1580,Old El Paso Mexicana Chicken Tinga Seasoningmix  30.00 g,29209,2148
1581,Knorr Hollandaise Ferdigsaus  300.00 ml,25618,1551
1582,Strøm-Larsen Sosisser  500.00 g,16828,1013
1583,Caj P BBQ Oil Hvitløk  250.00 ml,20611,1204
1584,Prima Prima Lutefiskbacon Vår Laveste Pris 400.00 g,27041,1745
1585,Caj P BBQ Oil Orginal  250.00 ml,20608,1203
1586,MasalaMagic Tikka Masala Saus  360.00 g,32923,2915
1587,Toro Chicken Chili Bowl  170.00 g,31320,2560
1588,Nøtteliten Økologisk Quinoamix  350.00 g,29748,2264
1589,Superbra Paella  300.00 g,31665,2655
1590,Ryvita Thins Cheddar & Cracked Pepper  125.00 g,29454,2181
1591,Go Vegan Go' Vegan Wienerpølser 4 Stk 240.00 g,32826,2880
1592,Lofoten Sprøbakt Torsk  320.00 g,34289,2990
1593,Engerviks Fiskeburger Med Chili 70%  400.00 g,33204,2960
1594,Goodly Rundstykker M/frø Glutenfri 4 x 65 g 260.00 g,32827,2881
1595, Gouda Laktosefri Skivet 125  125.00 g,18673,1108
1596,"Nøtteliten Cashewnøtter Rå, Saltet 1.00 kg",29644,2225
1597,REMA 1000 Hurtigris Løsvekt  400.00 g,28112,1957
1598,Tine Litago Kokosbolle Limited Edition 0.50 l,32865,2894
1599, Grana Padano Trekant 10 mnd DOP  200.00 g,18676,1109
1600,REMA 1000 Cous Cous  250.00 g,32891,2908
1601,Tylle Økologisk Havredrikk med Sjokolade  1.00 l,30072,2301
1602,Empress Ginger Gotu kola Kombucha  275.00 ml,33155,2944
1603,Knorr Hollandaisesaus 22g  3.00 stk,31940,2712
1604,Helios Linfrøolje Økologisk 250.00 ml,30245,2319
1605, Puljonki Okse Demi Glace  1.00 l,28155,1972
1606,Empress Beetroot Turmeric Kombucha  275.00 ml,33156,2945
1607,Caj P Hvitløksmarinade  65.00 ml,20599,1202
1608," Salatblanding LUX Vasket, Italia/ Spania 1.00 kg",19006,1124
1609,Prima Sosisser  600.00 g,27945,1919
1610,Helios Røde Kidneybønner Økologisk 400.00 g,20293,1186
1611,Helios Salvie Økologisk 7.00 g,29688,2244
1612,Texas Barbecue Café Magic Rib Rub Barbecue Rubs And Seasoning 155.00 g,33359,2975
1613,Go Tan Chili Hvitløk Wok  240.00 ml,27230,1777
1614,Jentene På Tunet Turglede Hvit Sjokolade og Pasjonsfrukt  65.00 g,31416,2581
1615,Ek Gårdskjøkken Panna Cotta  330.00 g,29006,2108
1616,"Koko Koko dairy free Usøtet, 1l  1.00 l",32793,2877
1617,Patak's Hot & Spicy Tikka Masala  450.00 g,26578,1683
1618,Maldon Havsaltflak Med Kvern 55.00 g,25774,1569
1619,Fjordland Julemiddag i skål  505.00 g,27997,1929
1620,Lofoten Einerrøkt Ørret Skivet  260.00 g,30920,2428
1621,Fiskeriet Skalldyrmiks  170.00 g,30077,2304
1622,Rawsome Upasteurisert Rå Yoghurt Naturell Økologisk 320.00 g,31220,2516
1623,Buer Fotball lomper  8.00 stk,34642,2995
1624,Nøtteliten Økologiske Hvite Morbær  240.00 g,29742,2259
1625,Tine Piano Bringebærsmakgelé Uten Sukker 0.50 l,24669,1447
1626,Mestemacher Pumpernickel Økologisk 250.00 g,30495,2364
1627,Ola Lompa Store Mandelpotet Lomper  10.00 stk,34679,2996
1628,Nordfjord Fjordbacon  700.00 g,18247,1079
1629, Ekeblad Grønn Norge 1.00 stk,26241,1625
1630,Snatts Brødsnacks Tomat & Oregano 80.00 g,27369,1795
1631,King Oscar Skinnfri Makrell  160.00 g,21877,1255
1632,Monini Olivenolje Hvitløk & Chili 250.00 ml,29319,2167
1633,Strøm-Larsen Sukkersaltet Urøkt Juleskinke Rå 1.50 kg,30478,2357
1634,Fria Fria Familiekneipp Glutenfri 500.00 g,27759,1873
1635,Pers Kjøkken Spekepølse Med Chili & Paprika  260.00 g,32256,2755
1636,Knorr Peppersaus 28 gram  3.00 stk,5437,384
1637,Patak's Tandoori Cooking Sauce  350.00 g,28787,2086
1638,"Valsoia Sjokoladepudding Melkefri, 2 pk 230.00 g",29050,2116
1639,Q-meieriene Yoghurt Mousse Blåbær  130.00 g,31361,2572
1640,Snatts Brødsnacks Hvitløk og Persille 80.00 g,27370,1796
1641,Maggi Fond Cups Okse 4 stk 96.00 g,28491,2045
1642,East Coast Scampi Vårrull Forstekt 14.00 stk,30402,2348
1643,Aunt Bessie's Yorkshire Pudding 16 stk 490.00 g,31621,2637
1644, Fenalår Fra Tynset Skivet  60.00 g,26151,1615
1645,Grandiosa Grandiosa Nybakt Skinke Pizza  515.00 g,25738,1567
1646, Rå Rotti brød 25 stk 1.60 kg,30132,2313
1647,Nøtteliten Hvit Quinoa  500.00 g,29768,2280
1648,Ella's Kitchen Yoghurt Melkefri Banan Fra 6 mnd 90.00 g,31731,2681
1649,Maggi Juicy Chicken Provencale  34.00 g,2026,200
